protein_id,mbl_avg,mbl_max,mbl_min,sim_lin_avg,sim_lin_max,sim_lin_min,sim_resnik_avg,sim_resnik_max,sim_resnik_min,sim_schlicker_avg,sim_schlicker_max,sim_schlicker_min,sim_wang_avg,sim_wang_max,sim_wang_min
ABL2_HUMAN,8.129032258064516,16.0,1.0,0.04473508767111656,0.8860081047947626,0.0,0.19389004082968758,4.639913134431964,0.0,0.0296529147039827,0.8774505630996716,0.0,0.09681608920312185,0.9112468048849759,0.0
THIM_HUMAN,7.666666666666667,14.0,1.0,0.05460375173483641,0.985579763516541,0.0,0.3966085472656412,7.6255950721324535,0.0,0.04838359415218921,0.9850989929001914,0.0,0.067328127642483,0.7445711743629186,0.0
PK3CA_HUMAN,9.8625,16.0,2.0,0.06205698210059182,0.8435418013740945,0.0,0.37639769944117735,6.290594005400114,0.0,0.047603320017062765,0.8419781629130109,0.0,0.1048678335992229,0.8040531219824183,0.0
EPS15_HUMAN,6.8,12.0,2.0,0.0461141055733351,0.8691845186659954,0.0,0.29101911058957236,5.706343295517875,0.0,0.039548647566529996,0.8662946468648041,0.0,0.10652929129769795,0.6612466124661247,0.0
RS27_HUMAN,6.833333333333333,11.0,2.0,0.025111460626891076,0.623360717807712,0.0,0.1361427461277165,3.848215780250319,0.0,0.01768695796901355,0.6100720773111272,0.0,0.10820966172547478,0.5901639344262295,0.0
AL3B1_HUMAN,5.428571428571429,9.0,1.0,0.08323727464862486,0.9532169182146383,0.0,0.3796093198458302,4.432468872571127,0.0,0.06863871407258228,0.9387520749544332,0.0,0.12845709997953694,0.9022741203107216,0.0
HD_HUMAN,7.522491349480969,18.0,1.0,0.025737989051177145,0.9760760029500724,0.0,0.1440272486524495,8.271292652979412,0.0,0.01794964689230927,0.9758263671436912,0.0,0.09920636076943208,0.8145400593471809,0.0
VDAC2_HUMAN,8.021739130434783,14.0,1.0,0.04936798223663763,0.8466445328232498,0.0,0.2566034074648265,4.5906420854251815,0.0,0.04127990379148028,0.8266393962414242,0.0,0.07546587819183319,0.8224977419384877,0.0
CRK_HUMAN,7.670103092783505,16.0,1.0,0.055196037909696474,0.9807224894715745,0.0,0.24052471142022389,5.521460917862246,0.0,0.033144735030127145,0.9767995995136882,0.0,0.10146414283664593,0.9097707455101923,0.0
CRBB2_HUMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KSYK_HUMAN,10.307692307692308,19.0,1.0,0.05867135997741078,0.958467797821292,0.0,0.32073212327946693,5.519757339937462,0.0,0.04605534685659891,0.9071313274794491,0.0,0.08820624027738888,0.9112468048849759,0.0
YAP1_HUMAN,8.751196172248804,18.0,1.0,0.05063798743199423,0.9440304754590594,0.0,0.21619530635680737,3.4389752338011825,0.0,0.03602825649929024,0.9074098179715864,0.0,0.08598921554064674,0.9157215760618685,0.0
GSTM5_HUMAN,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024328433857070453,0.14597060314242272,0.0
PA24A_HUMAN,8.24705882352941,18.0,2.0,0.07091700353468706,0.8706894459360229,0.0,0.4683771869333459,6.479533183751356,0.0,0.06654832890885459,0.8686853014313108,0.0,0.08260175796346882,0.8136896536647991,0.0
CDN1B_HUMAN,8.423728813559322,19.0,1.0,0.05150825439795488,0.9858130015580615,0.0,0.26525549725036546,6.972009668849151,0.0,0.04102245734533304,0.9848885392377599,0.0,0.07932709399667466,0.8433303664121905,0.0
NOTC1_HUMAN,9.162790697674419,17.0,2.0,0.05231060057007327,0.8879048468301218,0.0,0.293439796405749,6.3741726680935304,0.0,0.03946371574631772,0.886390942572952,0.0,0.08800751293115905,0.7448771328271695,0.0
XCL1_HUMAN,11.875,20.0,1.0,0.14230451740119182,0.9655365419985252,0.0,0.9570915428528569,6.804955584185985,0.0,0.1164192550733337,0.9611092037083856,0.0,0.12260932017867095,0.8287877625710877,0.0
RS9_HUMAN,5.90625,11.0,2.0,0.03410309124352372,0.7961568499736214,0.0,0.1736245212412634,3.848215780250319,0.0,0.03146602710679874,0.7791845867944449,0.0,0.11416028275499225,0.6815541612682515,0.0
RL29_HUMAN,7.4,11.0,6.0,0.00014603694263471025,0.0030667757953289155,0.0,0.00046944604591699904,0.00985836696425698,0.0,1.4326125580351746e-06,3.0084863718738667e-05,0.0,0.03860720927289588,0.2940314835073147,0.0
XDH_HUMAN,7.9523809523809526,11.0,2.0,0.10754429764804802,1.0,0.0,0.9306400700691673,9.235032984566555,0.0,0.10091490784472341,0.9999024390243902,0.0,0.11271717021459571,0.896163839984878,0.0
SDF1_HUMAN,9.741444866920151,16.0,1.0,0.06880323890062302,0.9739447716100539,0.0,0.3808024437728327,7.578145472419466,0.0,0.05339415193353831,0.9734465901411997,0.0,0.10972112277887583,0.9159069136626375,0.0
CXA8_HUMAN,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024328433857070453,0.14597060314242272,0.0
PK3CG_HUMAN,11.116071428571429,21.0,1.0,0.05466214214448517,0.8834678185842917,0.0,0.3342554376166501,7.882456418402715,0.0,0.04520017347832493,0.8831344816721248,0.0,0.07857829450312398,0.9112468048849759,0.0
FNTA_HUMAN,7.333333333333333,14.0,2.0,0.03858273435778335,0.9411913162156295,0.0,0.2740881407319895,7.848738623446663,0.0,0.03459463178864651,0.9408240220434477,0.0,0.07981415679001296,0.8379905645704805,0.0
CDK8_HUMAN,7.428571428571429,14.0,2.0,0.08294760283556274,0.8392760350972521,0.0,0.473166136094205,6.200697844388988,0.0,0.07112207763605934,0.8375739707898814,0.0,0.153130926455065,0.7531333449023411,0.0
FMO5_HUMAN,5.0,5.0,5.0,0.0008463914794320207,0.005078348876592124,0.0,0.0016430611607094966,0.00985836696425698,0.0,8.30304332980525e-06,4.98182599788315e-05,0.0,0.053606882859033755,0.32164129715420253,0.0
KC1D_HUMAN,7.282051282051282,16.0,1.0,0.03990753875885478,0.9434739051341976,0.0,0.20592449388065312,3.9900075881070616,0.0,0.0349054143429959,0.9042622091744739,0.0,0.10773517038343387,0.9112468048849759,0.0
IDHP_HUMAN,8.0,8.0,8.0,0.0009894351897807225,0.0029683055693421672,0.0,0.0032861223214189932,0.00985836696425698,0.0,9.706292480988103e-06,2.911887744296431e-05,0.0,0.06129778912922023,0.18389336738766068,0.0
AL9A1_HUMAN,5.428571428571429,12.0,1.0,0.10580143183024783,0.8614105706494904,0.0,0.8693525508200577,6.462444262326773,0.0,0.1028759159372617,0.8600659297587205,0.0,0.1336647393225678,0.8767343963496025,0.0
RL34_HUMAN,6.454545454545454,11.0,3.0,0.02951168585627905,0.4047926727200467,0.0,0.11011359239532634,1.6683484450222053,0.0,0.01901929395489525,0.32846568571185225,0.0,0.10890586931589172,0.6815541612682515,0.0
FHIT_HUMAN,8.222222222222221,20.0,2.0,0.025751372122344685,0.5913268904309956,0.0,0.1837454300335986,4.008612775938096,0.0,0.020412508791443452,0.5805892410139621,0.0,0.07737014594764265,0.5986285565587639,0.0
ARRB1_HUMAN,10.844559585492227,20.0,1.0,0.04152736132479539,0.9369500549226913,0.0,0.19358134734095392,4.1495491165691964,0.0,0.03240784747710229,0.9147444184974136,0.0,0.06496277109104535,0.8674197070175869,0.0
AL7A1_HUMAN,7.142857142857143,12.0,1.0,0.02985342494642022,0.8233736110183882,0.0,0.231857834400698,6.462444262326773,0.0,0.02936468527462571,0.8220883448938717,0.0,0.07213581819415946,0.8767343963496025,0.0
UB2R1_HUMAN,8.071428571428571,17.0,1.0,0.10636889354485039,0.9299401601610672,0.0,0.45833497400554624,4.122880869487035,0.0,0.09954529090047237,0.9040952759144766,0.0,0.12204423833782083,0.9009441563054525,0.0
MEOX2_HUMAN,6.75,14.0,1.0,0.10049696163558791,0.9807273272270732,0.0,0.3005814978282331,2.9232981754136396,0.0,0.0908845460714412,0.8929881117083195,0.0,0.10087457023112523,0.7707263389581804,0.0
NU153_HUMAN,5.018518518518518,15.0,2.0,0.012390006257152157,0.45715467252222525,0.0,0.06366078802043106,3.116018084818501,0.0,0.009898923866306503,0.436887474853457,0.0,0.1280396401118044,0.6897407611693327,0.0
DYN2_HUMAN,8.408163265306122,16.0,1.0,0.03995856433683515,0.9406527984752356,0.0,0.2152067690983774,4.795193963144138,0.0,0.03281820896982666,0.9273409174396952,0.0,0.09511680437476575,0.9053431877385352,0.0
RBP2_HUMAN,5.92,16.0,1.0,0.02725907816616196,0.9321930276590934,0.0,0.16923043665559606,6.143990531208238,0.0,0.022987540517416378,0.9301922231119226,0.0,0.12218991642407953,0.8822265772216779,0.0
GSK3A_HUMAN,10.78688524590164,17.0,1.0,0.05468904604646652,0.6908002996506707,0.0,0.3477160619730359,3.5617097173950616,0.0,0.04053964455571784,0.6711883106557102,0.0,0.07309081019743405,0.9092044860247547,0.0
GSK3B_HUMAN,9.27497789566755,19.0,1.0,0.04662482418596542,0.9614654564260952,0.0,0.26012472607873577,6.278862488289206,0.0,0.03158982034719958,0.9558917436352192,0.0,0.08767929395259236,0.9270060375934089,0.0
DNA2_HUMAN,7.94,18.0,1.0,0.10970577020478871,0.933282874766824,0.0,0.7299939780963851,6.804955584185985,0.0,0.10197624457456538,0.9266360796587286,0.0,0.12532627845694505,0.9274841045157098,0.0
5NTC_HUMAN,11.0,19.0,1.0,0.06335722888155607,0.9391206586074154,0.0,0.4611797125099229,7.067319848653476,0.0,0.054906681153321944,0.9383200442352011,0.0,0.07971417725287082,0.9056175241528532,0.0
MECP2_HUMAN,7.261904761904762,15.0,1.0,0.06522178365180231,0.9223475355520204,0.0,0.29798786831324453,4.510092537285849,0.0,0.05272733420968732,0.7750418852399562,0.0,0.09360618734048624,0.8145400593471811,0.0
VASP_HUMAN,6.0,9.0,3.0,0.0015690215196002397,0.007748200689397844,0.0,0.003943346785702792,0.00985836696425698,0.0,1.539199528731079e-05,7.600932619887542e-05,0.0,0.12080785758544871,0.4807121661721067,0.0
DHB4_HUMAN,7.391304347826087,11.0,1.0,0.0876926195942462,0.9772414853743812,0.0,0.6163226977040793,6.837137711768183,0.0,0.0821161803700441,0.9761927384144672,0.0,0.09168923863612025,0.8856994462366771,0.0
CDK9_HUMAN,10.67142857142857,21.0,1.0,0.03772598254649838,0.9776381925325762,0.0,0.20628525711483206,8.863285671414442,0.0,0.032040834622172755,0.9774998670796876,0.0,0.06548196016290025,0.9331347131190336,0.0
DUS3_HUMAN,8.696428571428571,16.0,1.0,0.06859094691353948,0.9542267365902194,0.0,0.3822582548721234,5.541263545158426,0.0,0.059972914085730834,0.9481755426508668,0.0,0.08881728860760171,0.9010216466450613,0.0
UB2D1_HUMAN,11.567567567567568,22.0,1.0,0.07264341417683175,0.948826144347862,0.0,0.32568834028924043,4.122880869487035,0.0,0.06517274924149465,0.9258691800748601,0.0,0.08974726716280682,0.9007567540325453,0.0
HXK2_HUMAN,10.615384615384615,25.0,1.0,0.03007598313261887,0.9675913518116086,0.0,0.17943901485890468,7.6255950721324535,0.0,0.02407070855059245,0.9671193560302371,0.0,0.06976866937647129,0.9022741203107214,0.0
NUP98_HUMAN,5.5,18.0,2.0,0.017609846988430954,0.5532820792813893,0.0,0.10560417617265176,3.116018084818501,0.0,0.015190782908521324,0.5124201735237296,0.0,0.11230353202797834,0.6612466124661247,0.0
MAT1_HUMAN,7.944444444444445,19.0,2.0,0.10295046261966942,0.8880104572287723,0.0,0.7906265569605867,6.200697844388988,0.0,0.096729591045006,0.8862095587870028,0.0,0.11572299572087608,0.7500999600159937,0.0
UB2E1_HUMAN,7.566666666666666,22.0,1.0,0.12295712647714628,0.9299401601610672,0.0,0.6174174111452846,4.122880869487035,0.0,0.11637534816925804,0.9040952759144766,0.0,0.14804785055172223,0.9009441563054525,0.0
NUBP1_HUMAN,7.428571428571429,12.0,3.0,0.015703770612174796,0.42666442602692906,0.0,0.07202912513183854,1.987240402798708,0.0,0.013153861183067278,0.3681801803129939,0.0,0.06083185660332608,0.4807121661721068,0.0
PLK1_HUMAN,11.63719862227325,23.0,1.0,0.05461912951010361,0.9776719135887594,0.0,0.31028505978002685,6.972009668849151,0.0,0.04459571991726623,0.9767550857073036,0.0,0.07461948505057703,0.9243148271923974,0.0
SUCA_HUMAN,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08881949865556425,0.08881949865556425,0.08881949865556425
VAV2_HUMAN,8.54054054054054,13.0,4.0,0.07869822822027057,0.8758568789082533,0.0,0.4018225588083499,5.519757339937462,0.0,0.05476295673548575,0.8723474779441708,0.0,0.127610449365696,0.6771287453065543,0.0
CRBA4_HUMAN,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02211388434481679,0.06634165303445037,0.0
RM12_HUMAN,10.857142857142858,19.0,8.0,0.0003973132939649799,0.0029773349767272983,0.0,0.001408338137750997,0.00985836696425698,0.0,3.897616617682216e-06,2.9207455320439538e-05,0.0,0.03883979585380722,0.18389336738766068,0.0
NDST2_HUMAN,3.0,3.0,3.0,0.15026538791439428,0.4507961637431829,0.0,0.38983340590854826,1.1695002177256448,0.0,0.10360466471350895,0.31081399414052685,0.0,0.20063694267515922,0.6019108280254777,0.0
AK1C2_HUMAN,9.320987654320987,19.0,2.0,0.06883043744713627,0.9453437515968823,0.0,0.4519879910007775,6.730847612032263,0.0,0.05821298618910567,0.94421546408432,0.0,0.08816877636938367,0.813946257756374,0.0
CLH2_HUMAN,7.026315789473684,14.0,1.0,0.061538327094416485,0.9810865882443395,0.0,0.3809783794674927,5.787510690186913,0.0,0.05543664347235008,0.9780789653496603,0.0,0.14993625223656834,0.9014674507734537,0.0
AAPK2_HUMAN,8.19047619047619,15.0,1.0,0.03688490224271816,0.9434739051341976,0.0,0.17215551114552632,4.517874677727904,0.0,0.029442431576105786,0.9042622091744739,0.0,0.08336064093801854,0.9112468048849759,0.0
ATX1_HUMAN,4.84,17.0,2.0,0.020092838113238278,0.7704560410271059,0.0,0.10517592356048198,5.2460489380022794,0.0,0.01474626887806287,0.7663970531036459,0.0,0.14670941692839992,0.5901639344262295,0.0
LIPR2_HUMAN,6.076923076923077,12.0,1.0,0.13523785461524482,0.9291207536530843,0.0,0.9435955203208926,6.325382503924098,0.0,0.1334507324923972,0.927457366114575,0.0,0.12194646252296192,0.7772471309430466,0.0
ECHB_HUMAN,6.967741935483871,11.0,2.0,0.029483884992559828,0.8139110224478088,0.0,0.14169091707370063,3.745291858997686,0.0,0.02181884518037464,0.7946793372029683,0.0,0.11584254309665586,0.7690147091433218,0.0
ADK_HUMAN,2.6666666666666665,3.0,2.0,0.004246186616475527,0.010101138481523414,0.0,0.00492918348212849,0.00985836696425698,0.0,4.165480433084524e-05,9.909148724977009e-05,0.0,0.2585980444617405,0.5901639344262295,0.0
SYMC_HUMAN,10.952380952380953,22.0,1.0,0.041432449859470484,0.8124340731268925,0.0,0.28980570593699395,5.935917737162375,0.0,0.04003729216384198,0.8102869754059263,0.0,0.08059465752448257,0.9198755093610019,0.0
AT12A_HUMAN,6.545454545454546,12.0,2.0,0.06158405811367143,0.9119862604922561,0.0,0.4051388041932462,7.289122835511241,0.0,0.05525554537549004,0.9113634406070419,0.0,0.15799674851577952,0.7606431401108733,0.0
NR1H2_HUMAN,8.16,15.0,1.0,0.08603885090014132,0.9749819977057395,0.0,0.4687664927426828,6.111808403626039,0.0,0.0704052853441113,0.9728209122888298,0.0,0.08740453038018683,0.9157215760618685,0.0
TERA_HUMAN,9.898852971845672,21.0,1.0,0.03174850739273146,0.9921808457783536,0.0,0.18128353696600466,7.2904633999676856,0.0,0.024458643767400944,0.9681117391640344,0.0,0.06895013798621667,0.8877111031261229,0.0
CAD13_HUMAN,8.681614349775785,18.0,1.0,0.04787625278734336,0.974995867833688,0.0,0.2555711546201198,6.3446612266703895,0.0,0.03118606193982367,0.973283679968224,0.0,0.1066032270187635,0.8581737315058546,0.0
DHB7_HUMAN,3.0,4.0,2.0,0.2102717673919348,0.7977418162214417,0.0,1.5332162138019383,6.099538768637404,0.0,0.20898134190546566,0.7959517614143107,0.0,0.17805582371427778,0.7934430563817831,0.0
SCND1_HUMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NU107_HUMAN,6.428571428571429,14.0,2.0,0.015021342270879543,0.4477066793628942,0.0,0.1080227148620067,3.116018084818501,0.0,0.01337262916433592,0.427858342872722,0.0,0.10069229306533838,0.6612466124661247,0.0
DEF1_HUMAN,8.764705882352942,17.0,2.0,0.1366647837895647,0.8968834137945944,0.0,0.7890112577819163,5.03917160136119,0.0,0.1292761204062755,0.8910724044639559,0.0,0.12720897070858767,0.8023766278650794,0.0
MLF1_HUMAN,8.0,8.0,8.0,0.019175612649229522,0.11505367589537713,0.0,0.0918544621017519,0.5511267726105114,0.0,0.008124705444728961,0.04874823266837377,0.0,0.04571056708242044,0.27426340249452263,0.0
ACTB_HUMAN,7.204081632653061,18.0,1.0,0.023912809763265014,0.9615913927146821,0.0,0.13683814487956517,8.676757761087575,0.0,0.020330889454795338,0.9614274385130257,0.0,0.08404034218936801,0.8862693433100899,0.0
DEF3_HUMAN,8.285714285714286,17.0,2.0,0.12062207078254762,0.8968834137945944,0.0,0.6896950374019688,5.03917160136119,0.0,0.11560444464742319,0.8910724044639559,0.0,0.12471859949657449,0.8023766278650794,0.0
KR109_HUMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2K_HUMAN,13.12,21.0,2.0,0.03563284312356317,0.8020663198061204,0.0,0.21105813968129308,5.563242451877201,0.0,0.031666351088349476,0.7989893390396008,0.0,0.048316097844195556,0.7679295357982006,0.0
PTEN_HUMAN,9.139841688654354,21.0,1.0,0.05477484938514524,0.9935941196493218,0.0,0.3276292679493637,6.670083627105018,0.0,0.045053568425396054,0.9899517882644181,0.0,0.07979464476210549,0.9053431877385351,0.0
GBRL2_HUMAN,7.5,14.0,3.0,0.021840486782215417,0.5244829397481713,0.0,0.11555454963227826,2.783352476318851,0.0,0.018475004333866386,0.4920537017153527,0.0,0.0777209150091414,0.6335416212956294,0.0
RS20_HUMAN,6.555555555555555,11.0,2.0,0.0005791302156879757,0.010101138481523414,0.0,0.001056253603313248,0.00985836696425698,0.0,5.681228357454098e-06,9.909148724977009e-05,0.0,0.07216514680042875,0.5901639344262295,0.0
UB2D3_HUMAN,8.711864406779661,22.0,1.0,0.2162399128384188,0.948826144347862,0.0,1.019214008732283,4.122880869487035,0.0,0.20400036069225108,0.9258691800748601,0.0,0.22748600687867612,0.9009441563054529,0.0
RL26_HUMAN,10.313432835820896,18.0,2.0,0.032499131384390444,0.7919496722256233,0.0,0.197880851067974,6.151029116779321,0.0,0.02620434254080674,0.7841179448617552,0.0,0.0716415649493937,0.6815541612682515,0.0
HNRPK_HUMAN,8.386363636363637,19.0,2.0,0.046769031254398845,0.8404148134164204,0.0,0.2227234729280754,5.632235323364153,0.0,0.03421622062200981,0.805952790803181,0.0,0.09301182862701542,0.8187788830626489,0.0
RL15_HUMAN,6.4,11.0,1.0,0.06490590969863705,0.9760252286025278,0.0,0.3157999035126777,5.216965831719301,0.0,0.05513624328007269,0.9707315012389807,0.0,0.14478236529784566,0.88626934331009,0.0
PP1B_HUMAN,6.285714285714286,12.0,2.0,0.012392869110716928,0.13500731333987384,0.0,0.056158295833534246,0.5511267726105114,0.0,0.004908529104220349,0.05720258715252967,0.0,0.08375732784545273,0.5901639344262295,0.0
PHS_HUMAN,4.5,7.0,2.0,0.0016835230802539024,0.010101138481523414,0.0,0.0016430611607094966,0.00985836696425698,0.0,1.6515247874961683e-05,9.909148724977009e-05,0.0,0.12254810849658625,0.5901639344262295,0.0
CH10_HUMAN,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030152601581173014,0.18091560948703808,0.0
1433E_HUMAN,8.773755656108598,18.0,1.0,0.03776805987582787,0.9084259042952675,0.0,0.19700550344872086,5.769297081766828,0.0,0.027646804961860883,0.9055898429355164,0.0,0.08254476842171955,0.841611758743031,0.0
RS13_HUMAN,6.676470588235294,14.0,1.0,0.030758457834161302,0.8135228116518953,0.0,0.14800771825459633,4.244600397787818,0.0,0.023929034853775448,0.8018557040116193,0.0,0.09932649914762208,0.8581737315058545,0.0
1433G_HUMAN,7.829268292682927,14.0,2.0,0.03986662361032019,0.9593613662153452,0.0,0.20592426864470886,4.240006226724447,0.0,0.026332063962262797,0.945539365286923,0.0,0.07699404649122833,0.5565129244804866,0.0
RS7_HUMAN,7.9605263157894735,21.0,1.0,0.03565967848965571,0.7961568499736214,0.0,0.16294723360005814,4.244600397787818,0.0,0.027984215713976083,0.7791845867944449,0.0,0.07490897622775454,0.7690147091433218,0.0
RS15A_HUMAN,6.714285714285714,11.0,2.0,0.01774104454805179,0.623360717807712,0.0,0.09187468020082766,3.848215780250319,0.0,0.015075948579610362,0.6100720773111272,0.0,0.0950474535321336,0.6490735541830434,0.0
RL7A_HUMAN,5.666666666666667,11.0,1.0,0.0653746829024742,0.9760252286025278,0.0,0.30795254608976824,5.216965831719301,0.0,0.05851843965277625,0.9707315012389807,0.0,0.1911855219444453,0.88626934331009,0.0
UBE2H_HUMAN,2.0,2.0,2.0,0.12813360085115125,0.7688016051069074,0.0,0.6871468115811724,4.122880869487035,0.0,0.1260581205304591,0.7563487231827546,0.0,0.1335577454445728,0.8013464726674369,0.0
RL23A_HUMAN,7.333333333333333,11.0,5.0,0.019346617010930534,0.1838636849255293,0.0,0.07123452545055944,0.6926285205770805,0.0,0.009197834845961109,0.09188414872758141,0.0,0.13143927549751344,0.38676429912800436,0.0
RS6_HUMAN,6.85,14.0,1.0,0.041716770600055395,0.9636582382480221,0.0,0.20187851458567171,6.070077661971924,0.0,0.033961280686496335,0.9614312301041673,0.0,0.11447546534338057,0.9121628458675781,0.0
RS11_HUMAN,6.6,11.0,2.0,0.030456017326046442,0.623360717807712,0.0,0.18465670862586142,3.848215780250319,0.0,0.029058626271673143,0.6100720773111272,0.0,0.11272970081077897,0.5901639344262295,0.0
LSM3_HUMAN,6.136363636363637,11.0,1.0,0.0975789862401049,0.9544164429441978,0.0,0.5801857539678476,5.851024095909239,0.0,0.09396912916337664,0.9373297035564501,0.0,0.12895672378189302,0.7975428616575808,0.0
RS24_HUMAN,7.571428571428571,13.0,2.0,0.020462618843539327,0.623360717807712,0.0,0.1116319712573995,3.848215780250319,0.0,0.015540099632340886,0.6100720773111272,0.0,0.08220241493537163,0.5901639344262295,0.0
UB2D2_HUMAN,2.625,6.0,1.0,0.18479347866101972,0.948826144347862,0.0,0.774364659292656,4.122880869487035,0.0,0.1764006203595176,0.9258691800748601,0.0,0.20640334256590206,0.9009441563054529,0.0
RL32_HUMAN,8.0,11.0,6.0,0.00030667757953289156,0.0030667757953289155,0.0,0.000985836696425698,0.00985836696425698,0.0,3.008486371873867e-06,3.0084863718738667e-05,0.0,0.05242567731873006,0.2940314835073147,0.0
TYB4_HUMAN,9.675675675675675,16.0,2.0,0.04655043785094478,0.7904684950039347,0.0,0.28608687089019164,4.859045435130671,0.0,0.03267930768350775,0.784336130720443,0.0,0.06714582146546182,0.6440241014418898,0.0
PPIA_HUMAN,10.759036144578314,21.0,1.0,0.04843408714662626,0.9669739189680483,0.0,0.2785902591827984,5.165212322256555,0.0,0.038187483616352,0.9597195536765575,0.0,0.07479536183620752,0.7783240170566672,0.0
RS27A_HUMAN,6.290909090909091,10.0,2.0,0.07658482714942057,0.7466265194161311,0.0,0.2992372450104904,3.3702242280738925,0.0,0.061495891713361846,0.7209560608652487,0.0,0.20777394822727452,0.805040863435024,0.0
RAN_HUMAN,8.885416666666666,19.0,1.0,0.034518066469905094,0.9652192124591125,0.0,0.22767065044511894,7.983610580527631,0.0,0.02937890182232385,0.9648900669476175,0.0,0.0798159961661446,0.8705787634867281,0.0
GRB2_HUMAN,8.338842975206612,18.0,2.0,0.029503991493307215,0.6744271441280035,0.0,0.1616335920043322,4.018046808171455,0.0,0.019079586335366504,0.6622955049625296,0.0,0.07790539994593401,0.706859501075541,0.0
RS25_HUMAN,5.758620689655173,11.0,1.0,0.05567137759681701,0.9760252286025278,0.0,0.24795879375175803,5.216965831719301,0.0,0.04043153772316259,0.9707315012389807,0.0,0.17864478144096071,0.88626934331009,0.0
RBX1_HUMAN,11.330948121645797,23.0,1.0,0.06933903218841563,0.977086282600249,0.0,0.4027379710628462,7.4432735153384995,0.0,0.060634960108593844,0.9650080634206211,0.0,0.08459568375990115,0.93055464196329,0.0
RL30_HUMAN,8.1,14.0,1.0,0.05542885117264183,0.8940896471820606,0.0,0.29728426261879887,4.881268571915381,0.0,0.04829704930263193,0.8873058467899716,0.0,0.08658258947482766,0.9121628458675781,0.0
SKP1_HUMAN,8.385714285714286,24.0,1.0,0.04051380328182519,0.9299401601610672,0.0,0.2064030732162428,5.064058160131639,0.0,0.034452115872916786,0.9040952759144766,0.0,0.08275149601597694,0.9305546419632897,0.0
UBC9_HUMAN,8.0,20.0,1.0,0.02674434167878862,0.9381156548996041,0.0,0.1207696848645998,6.143990531208238,0.0,0.02089078812746634,0.8793334719199614,0.0,0.08249292754069606,0.9192078040018249,0.0
1433Z_HUMAN,8.155172413793103,17.0,2.0,0.03809246623548422,0.568618218195842,0.0,0.15821447634406094,2.403880754541408,0.0,0.023114587163555123,0.4878466937379741,0.0,0.08077307542909634,0.6612466124661246,0.0
UB2L3_HUMAN,9.642857142857142,22.0,1.0,0.040363837532244956,0.9436968677594367,0.0,0.1739705163653709,6.151029116779321,0.0,0.03392043503709189,0.9416855786124643,0.0,0.07542863356188068,0.9009441563054525,0.0
YBOX1_HUMAN,7.757575757575758,20.0,1.0,0.051828505673660215,0.9866482513434109,0.0,0.2408671435770033,5.632235323364153,0.0,0.04443767600159364,0.9008820472510227,0.0,0.0979432863552182,0.9704833722304246,0.0
SUMO1_HUMAN,9.158940397350994,21.0,1.0,0.04125635488827493,0.9897247541281311,0.0,0.21988612086603096,7.423994792592207,0.0,0.032110585406796656,0.9891341255451049,0.0,0.07317049258755204,0.908542213537329,0.0
RS21_HUMAN,6.4,11.0,2.0,0.00910638231862155,0.1649136934288656,0.0,0.0353295407332555,0.6926285205770805,0.0,0.003936774727086677,0.08241406855502807,0.0,0.12752893904937035,0.5901639344262295,0.0
CSK2B_HUMAN,7.4961832061068705,18.0,2.0,0.019226984067209536,0.7531698634141095,0.0,0.0893544578205048,5.165212322256555,0.0,0.011571630903881344,0.7488678701618721,0.0,0.08577219139880594,0.7434649529148244,0.0
EF1A1_HUMAN,6.651376146788991,15.0,1.0,0.02165569556458979,0.9780328611527407,0.0,0.09422507785894829,5.216965831719301,0.0,0.016675781267161262,0.9707315012389807,0.0,0.10636902041402252,0.88626934331009,0.0
CP4F2_HUMAN,8.628352490421456,19.0,1.0,0.12683211485167117,1.0,0.0,0.9118773347213625,8.676757761087575,0.0,0.12149536032940733,0.9998294970161978,0.0,0.1300748880460433,0.9459578176988583,0.0
SRPK2_HUMAN,9.265822784810126,18.0,2.0,0.02793894253245506,0.8852169250573454,0.0,0.1221337637252078,5.165212322256555,0.0,0.018961567331947916,0.8801606988016896,0.0,0.0786949660955994,0.8388349957811757,0.0
S10AC_HUMAN,9.495238095238095,20.0,2.0,0.05623709068841074,0.8087117216282641,0.0,0.28728127448894264,5.026099519793838,0.0,0.0504037479014037,0.8034030428076864,0.0,0.080651136979311,0.7783157773176828,0.0
